DateTime,AddedIPs,RemovedIPs
1571394758,57,4450
1571416829,37,5317
1571438917,50,12
1571461019,118,9
1571483326,17,126
1571505623,83,15
1571527704,32,13
1571549550,9,8
1571571610,14,15
1571593707,11,40
1571615783,378,38
1571648703,551,259
1571670982,237,69
1571692830,19,66
1571714901,11,25
1571736766,33,889
1571758835,957,31
1571780909,249,82
1571802970,22,20
1571824832,58,26
1571846925,45,18
1571868984,93,14
1571891053,50,34
1571913159,37,33
1571935236,50,20
1571957290,7,16
1571979137,14,18
1572000997,23,35
1572023094,15,30
1572045153,19,37
1572066999,12,78
1572089091,17,24
1572111164,26,80
1572133218,8,18
1572155076,9,9
1572177135,6,20
1572199239,13,13
1572221328,12,13
1572243414,18,397
1572265500,101,19
1572287793,344,13
1572309870,105,16
1572331718,35,49
1572353776,18,48
1572386904,23,1201
1572409008,708,58
1572431053,9060,87
1572452898,18,79
1572474747,72,146
1572496813,22,95
1572518714,11,60
1572540743,14,74
1572562596,23,48
1572584925,17,20
1572607247,44,31
1572629305,1355,20
1572651148,199,31
1572673234,17,13
1572695077,24,23
1572717142,21,27
1572738995,49,7
1572771881,663,15
1572794212,2932,4
1572816265,156,87
1572838359,136,13
1572860697,60,15
1572883006,36,19
1572905315,38,40
1572927377,19,27
1572949449,125,21
1572971548,82,6
1572993393,67,10
1573015472,12,11
1573037558,36,22
1573059882,9,14
1573081971,21,2199
1573104026,8,5088
1573125867,33,11
1573147960,31,8
1573170027,22,12
1573191898,8,10
1573213963,17,23
1573236049,10,3431
1573258143,32,6
1573280180,53,15
1573302061,77,14
1573324088,51,40
1573345938,10,47
1573367781,19,10
1573389648,11,2964
1573411737,12,1106
1573433783,25,131
1573455702,66,604
1573477733,602,59
1573499792,182,21
1573521877,54,16
1573543939,63,16
1573565796,19,129
1573587856,11,64
1573609958,13,13
1573643316,20,85
1573665394,1161,7
1573687237,79,12
1573709309,52,7
1573731405,15,45
1573753451,8,111
1573775554,10,20
1573797657,7,6
1573819737,13,14
1573841775,11,13
1573863895,25,28
1573885942,41,45
1573908020,39,72
1573930113,41,37
1573952179,27,17
1573985314,26,18
1574007383,9,18
1574029474,16,37
1574051557,7,140
1574073429,13,86
1574095455,13,189
