DateTime,AddedIPs,RemovedIPs
1582155722,3,2
1582156921,2,2
1582158121,1,0
1582158721,2,0
1582160521,0,2
1582161722,2,0
1582162921,5,4
1582163522,2,1
1582164721,4,0
1582165321,0,3
1582165921,3,0
1582167121,0,1
1582168321,6,6
1582168921,0,3
1582170121,2,3
1582170721,1,2
1582171321,2,0
1582171921,1,3
1582172521,1,0
1582173121,0,3
1582173721,0,2
1582174921,1,0
1582176121,4,2
1582176722,1,2
1582177321,0,4
1582178521,1,7
1582179721,0,5
1582180921,0,3
1582182121,1,0
1582182721,0,4
1582183321,0,5
1582184521,10,0
1582185122,4,4
1582185721,1,0
1582186921,5,1
1582188121,7,4
1582189321,1,1
1582190521,1,2
1582192321,3,2
1582192921,1,0
1582193521,4,6
1582194121,0,1
1582194721,3,1
1582195321,3,0
1582196521,1,0
1582197121,3,4
1582197721,2,0
1582198921,9,4
1582199521,1,3
1582200121,1,0
1582201321,3,3
1582201921,3,0
1582203121,3,1
1582203721,2,4
1582204921,3,1
1582205522,0,1
1582206122,8,0
1582206721,6,0
1582207321,1,3
1582207921,1,0
1582208521,1,0
1582209122,1,1
1582209722,1,1
1582210321,0,2
1582211521,0,6
1582213322,0,3
1582214521,3,1
1582215121,0,2
1582215721,1,1
1582216921,0,3
1582217521,0,3
1582218122,0,2
1582219321,1,2
1582219921,4,1
1582220521,39,2
1582221121,2,0
1582221722,2,7
1582222321,2,0
1582222921,3,0
1582224121,4,4
1582225321,1,3
1582226521,5,0
1582227121,4,5
1582228321,2,2
1582228921,1,1
1582230121,3,1
1582230721,1,0
1582231322,1,0
1582232521,3,5
1582233721,5,4
1582234321,4,2
1582235521,3,2
1582236121,2,0
1582237322,0,2
1582237922,0,2
1582238521,1,2
1582239121,4,0
1582240321,0,2
1582242121,0,4
1582243321,4,0
1582243922,0,3
1582245121,1,1
1582245721,1,1
1582246321,0,2
1582246921,0,1
1582248121,4,4
1582248722,1,0
1582249321,1,0
1582250521,0,7
1582251721,2,0
1582252922,2,3
1582254121,0,9
1582255922,1,1
1582256521,1,0
1582257721,2,5
1582258321,0,3
1582258921,3,0
1582259522,1,1
1582260722,0,2
1582261321,8,0
1582261922,3,2
1582262521,3,0
1582263721,3,8
1582264921,1,5
1582266122,0,14
1582267321,3,0
1582268522,0,18
1582270921,1,9
1582271521,9,2
1582273322,0,3
1582274521,1,0
1582275721,1,2
1582276322,0,1
1582278121,0,2
1582279922,11,2
1582281122,1,0
1582281721,1,1
1582282321,1,0
1582282921,0,4
1582284121,0,3
1582284721,1,1
1582285322,6,0
1582285921,6,3
1582286521,4,0
1582287721,4,4
1582288322,3,0
1582288921,1,4
1582290122,1,0
1582291321,4,2
1582291921,3,0
1582292521,3,1
1582293121,69,2
1582293721,3,0
1582294321,1,0
1582294921,0,3
1582295521,2,6
1582296122,1,0
1582297321,2,3
1582297921,1,2
1582298521,1,0
1582299721,1,1
1582301521,4,7
1582302122,4,3
1582303922,0,3
1582304521,4,0
1582305121,0,4
1582306321,0,1
1582306921,6,0
1582308121,1,2
1582309321,10,10
1582309921,3,0
1582311722,8,1
1582312921,0,7
1582313521,70,0
1582314121,4,5
1582315321,1,0
1582315921,1,2
1582316521,0,1
1582317121,9,0
1582317721,1,4
1582318921,4,10
1582319521,0,5
1582320121,0,9
1582321322,0,4
1582322521,2,7
1582323722,7,5
1582324321,2,8
1582324921,11,2
1582325521,2,2
1582326121,3,2
1582326722,1,0
1582327321,0,2
1582328521,2,9
1582329721,4,0
1582330921,5,0
1582332121,2,2
1582333321,4,6
1582334521,2,0
1582335121,1,3
1582335721,4,0
1582336922,2,4
1582337522,1,6
1582339321,2,9
1582340522,2,7
1582341721,6,9
1582342921,11,0
1582344121,5,2
1582345322,5,0
1582346522,8,4
1582347721,22,7
1582348921,6,6
1582350121,6,0
1582351321,4,3
1582352522,4,7
1582353721,1,6
1582354921,2,9
1582356121,0,3
1582357321,0,6
1582358521,12,0
1582359121,1,2
1582360321,5,5
1582362122,2,6
1582363921,0,3
1582365121,1,1
1582365721,1,2
1582366322,2,0
1582366921,0,3
1582367521,4,2
1582368122,2,3
1582368722,3,1
1582369321,0,2
1582370521,0,3
1582371121,2,2
1582371721,1,0
1582372322,0,2
1582373522,2,8
1582374721,2,3
1582375321,1,0
1582375921,2,2
1582376522,1,4
1582377722,3,0
1582378921,0,2
1582380121,2,0
1582380721,0,11
1582382521,6,7
1582383121,2,2
1582383722,2,4
1582384922,3,2
1582385521,0,4
1582387321,0,74
1582387922,2,3
1582388521,4,0
1582389121,0,6
1582389722,1,0
1582390321,4,10
1582391521,2,10
1582392722,0,2
1582393321,3,4
1582394521,22,0
1582395121,0,1
1582396322,17,0
1582396921,1,0
1582398121,5,11
1582398721,3,0
1582399322,2,0
1582399921,5,16
1582401121,4,0
1582402321,5,4
1582402921,1,2
1582404122,2,1
1582404721,4,4
1582405321,1,0
1582405921,4,2
1582407122,4,3
1582407721,1,3
1582408921,5,0
1582410121,3,0
1582410722,1,0
1582411321,3,1
1582412521,3,1
1582413721,1,5
1582414921,1,0
1582416121,3,7
1582416722,1,2
1582417921,0,1
1582418521,1,0
1582419721,6,59
1582420921,4,0
1582422121,5,9
1582423321,1,8
1582425121,3,14
1582425721,0,1
1582426921,3,1
1582428121,1,3
1582428721,5,8
1582429321,0,10
1582431122,2,1
1582432922,4,7
1582434122,2,6
1582435322,20,11
1582435922,1,11
1582437121,7,1
1582437721,5,0
1582438321,0,1
1582438921,2,5
1582439522,3,5
1582440721,3,2
1582442521,2,8
1582443721,1,3
1582444921,3,8
1582446122,5,0
1582446722,2,2
1582447921,3,5
1582448521,3,0
1582449722,22,2
1582450921,2,6
1582452121,4,13
1582452721,4,3
1582453921,4,3
1582455122,0,7
1582456322,0,1
1582456922,1,0
1582458121,0,1
1582458721,1,0
1582459321,0,2
1582460521,2,2
1582461122,1,0
1582461722,2,0
1582462921,1,0
1582464121,3,2
1582465921,2,3
1582466521,1,0
1582467721,0,2
1582468321,4,0
1582468921,0,4
1582469521,4,0
1582470721,3,21
1582471321,2,0
1582471922,3,0
1582472521,0,17
1582473722,3,4
1582474321,0,3
1582476122,0,1
1582477321,2,4
1582478521,1,0
1582479122,0,3
1582479721,5,0
1582480321,1,8
1582481521,16,0
1582482121,2,0
1582483321,12,6
1582484521,3,0
1582485121,0,2
1582485722,4,0
1582486321,0,9
1582488121,2,0
1582488721,3,1
1582489921,2,0
1582490522,15,2
1582491121,4,0
1582492322,2,1
1582492921,0,3
1582494121,1,2
1582495321,5,1
1582495921,4,8
1582496522,2,0
1582497121,1,8
1582498921,12,6
1582500121,8,7
1582501321,3,10
1582501921,1,0
1582503121,5,7
1582503721,0,13
1582504921,1,3
1582505521,1,0
1582506121,1,7
1582507321,12,6
1582507921,10,0
1582508521,3,0
1582509721,9,22
1582510921,8,0
1582511521,5,2
1582512121,1,4
1582513321,8,24
1582514521,13,6
1582515721,2,6
1582516321,11,3
1582517521,5,10
1582518121,0,5
1582519321,5,0
1582519921,0,6
1582520521,1,9
1582521721,16,8
1582522921,2,0
1582524121,5,6
1582525321,40,4
1582526521,4,11
1582527721,5,0
1582528922,2,5
1582529521,11,5
1582530122,5,0
1582531322,2,12
1582532521,4,1
1582533721,5,0
1582534921,4,2
1582536721,3,1
1582537921,7,0
1582538521,1,0
1582539721,3,0
1582540921,4,0
1582542121,2,1
1582542721,27,0
1582543921,3,0
1582545121,2,5
1582545721,3,0
1582546322,5,4
1582547521,4,1
1582548121,2,0
1582549321,4,0
1582549921,1,1
1582550521,3,3
1582551122,0,2
1582551722,1,2
1582552921,14,0
1582554121,0,1
1582554721,2,5
1582555322,1,1
1582556521,3,0
1582557121,2,0
1582557721,3,1
1582558922,6,6
1582560121,0,11
1582561322,2,3
1582562522,6,2
1582563721,3,2
1582564921,5,3
1582566122,0,2
1582567321,5,5
1582568521,2,0
1582569121,3,0
1582569722,4,3
1582570921,2,1
1582572121,3,16
1582573321,5,3
1582573921,1,2
1582575121,1,6
1582575721,3,1
1582576922,2,0
1582577521,1,0
1582578121,1,1
1582579321,4,2
1582580522,2,3
1582581121,1,2
1582582322,3,2
1582583521,1,0
1582584121,1,5
1582585321,2,1
1582586521,8,0
1582587121,1,0
1582587721,0,3
1582588321,19,0
1582588921,3,0
1582589521,3,0
1582590121,3,1
1582590721,1,0
1582592522,3,1
1582593121,1,0
1582593722,0,1
1582594922,4,1
1582595521,4,4
1582596721,2,0
1582597322,2,0
1582598521,0,8
1582599722,2,7
1582600921,4,6
1582602122,6,1
1582602721,5,1
1582603921,1,0
1582604521,1,0
1582605721,2,3
1582606921,1,0
1582610521,4,0
1582611721,3,0
1582612921,0,1
1582614121,1,5
1582615321,1,4
1582617721,1,2
1582618921,37,2
1582619521,3,4
1582620722,2,0
1582621921,2,2
1582622521,2,3
1582623121,1,0
1582623722,1,0
1582624921,1,2
1582625521,1,0
1582626722,2,1
1582627321,0,3
1582627921,2,0
1582629721,0,3
