DateTime,Entries,UniqueIPs
1566873885,4163,4163
1566878011,4527,4527
1566881071,4749,4749
1566884194,4614,4614
1566887785,4910,4910
1566892913,4783,4783
1566901698,4781,4783
1566909149,4781,4783
1566919938,5281,5283
1566937486,5118,5120
1566955234,4619,4620
1566961974,4755,4756
1566989793,2998,3000
1567007320,2498,2500
1567015717,2998,3000
1567019788,3496,3500
1567021985,3911,3916
1567025792,3814,3819
1567031075,4313,4319
1567038764,4810,4819
1567042592,4760,4769
1567046442,5251,5260
1567049790,5011,5020
1567053160,5335,5344
1567063961,5835,5844
1567067797,6220,6229
1567072839,6720,6729
1567078361,6728,6729
1567081723,7005,7006
1567085161,7322,7323
1567091082,7821,7823
1567094166,7629,7630
1567098278,7977,7979
1567102339,7850,7851
1567105458,8202,8203
1567112952,7383,7384
1567120602,7383,7384
1567127321,7433,7434
1567134039,7181,7183
1567135221,7336,7338
1567137627,7127,7129
1567140014,6743,6745
1567154201,6358,6360
1567157777,6762,6766
1567163323,6762,6766
1567167423,6962,6967
1567176028,6645,6650
1567182265,6468,6472
1567195453,5745,5748
1567197878,6139,6142
1567204335,6140,6142
1567208676,5856,5858
1567213243,6356,6358
1567220680,6201,6203
1567224767,6371,6371
1567228120,6226,6226
1567231959,6457,6457
1567235799,6757,6757
1567239375,7026,7026
1567243219,6994,6994
1567247546,6955,6956
1567254033,6477,6478
1567335375,1000,1000
1567414098,1000,1000
1567420569,1500,1500
1567447966,1500,1500
1567452026,2000,2000
1567459472,2500,2500
1567463791,3000,3000
1567481540,3500,3500
1567487319,4000,4000
1567489471,4500,4500
1567531003,3999,4000
1567532896,4116,4117
1567537364,4044,4046
1567579229,1544,1546
1567581378,1889,1891
1567583543,2067,2069
1567586927,2552,2554
1567590038,2940,2942
1567592688,3266,3268
1567596039,3634,3636
1567598438,3856,3858
1567601305,4223,4225
1567604677,4723,4725
1567607798,4997,4999
1567611647,5497,5499
1567624694,4952,4953
1567626044,5100,5101
1567643772,5600,5601
1567647158,6051,6052
1567651710,6551,6552
1567657241,7051,7052
1567685321,4871,4873
1567744332,1000,1000
1567745297,1030,1030
1567749658,1208,1208
1567753459,1457,1457
1567758262,1710,1710
1567762363,2038,2038
1567765463,2286,2286
1567769800,2565,2565
1567774121,2367,2367
1567778931,2647,2647
1567782039,2867,2867
1567800185,3367,3367
1567808893,3867,3867
1567831465,4337,4337
1567832426,4221,4221
1567835072,4381,4381
1567838679,4328,4328
1567841564,4286,4286
1567844429,4566,4566
1567846355,4399,4399
1567849449,4343,4343
1567851864,4221,4221
1567854285,4398,4398
1567857802,4290,4290
1567860761,4260,4260
1567864845,4606,4606
1567867226,4558,4558
