DateTime,AddedIPs,RemovedIPs
1581768619,3,2
1581770542,5,10
1581772460,4,2
1581773299,4,1
1581774503,2,30
1581775825,2,8
1581777739,8,3
1581779419,1,1
1581781335,7,7
1581782176,5,0
1581783314,4,6
1581784098,7,0
1581785720,5,12
1581786918,1,3
1581788436,3,6
1581789377,1,0
1581790521,3,5
1581792141,4,6
1581794057,3,6
1581795316,7,6
1581796579,1,2
1581797722,0,4
1581799341,2,6
1581801327,2,4
1581802097,2,0
1581802940,2,10
1581804859,4,5
1581805998,3,2
1581808356,8,6
1581809718,6,5
1581810977,3,1
1581812058,0,5
1581813740,4,8
1581814576,3,0
1581815656,4,3
1581816495,4,0
1581817612,3,5
1581818838,1,6
1581820221,4,5
1581821781,1,0
1581822927,2,3
1581824720,5,8
1581826458,4,4
1581828139,0,6
1581829826,2,4
1581831738,2,7
1581832577,1,0
1581833721,2,1
1581834916,0,2
1581836176,1,4
1581837338,1,6
1581838534,2,7
1581840859,1,7
1581841698,1,0
1581842540,1,8
1581843376,3,1
1581844524,3,3
1581846035,2,9
1581847253,0,8
1581849735,2,8
1581851668,2,4
1581852496,2,0
1581854176,4,13
1581855338,0,4
1581857423,0,9
1581858618,1,3
1581861648,3,13
1581862833,2,0
1581864142,2,8
1581864980,1,0
1581866094,0,4
1581867631,2,8
1582031656,21,559
1582033341,4,7
1582035258,2,5
1582036935,5,15
1582038146,3,3
1582039825,5,0
1582041298,3,0
1582042459,8,0
1582044135,10,0
1582044975,8,0
1582046056,2,0
1582047735,5,0
1582049028,3,0
1582050499,7,0
1582051897,2,0
1582053261,6,0
1582054369,3,0
1582055540,4,0
1582056856,3,0
1582058539,1,0
1582059388,2,0
1582060458,4,0
1582062136,12,0
1582062981,6,0
1582064059,4,0
1582064896,1,0
1582065745,4,0
1582066855,6,0
1582068495,5,0
1582070121,5,0
1582071318,5,0
1582072096,3,0
1582073776,4,0
1582074856,2,0
1582076545,7,0
1582077882,5,0
1582079117,6,0
1582080319,4,0
1582082055,7,0
1582083318,6,0
1582084939,5,0
1582086498,10,0
1582089261,17,0
1582090838,8,0
1582092339,6,0
1582092856,3,0
1582094556,7,0
1582096224,7,0
1582097428,7,0
1582098917,13,0
1582100056,4,0
1582100900,5,0
1582102184,12,0
1582103421,10,0
1582104530,10,0
1582106198,6,0
1582107258,5,0
1582108945,9,0
1582110859,11,0
1582112377,10,0
1582113382,5,0
1582114522,5,0
1582115652,8,0
1582118055,9,0
1582119752,7,0
1582120593,3,0
1582121723,6,0
1582123349,8,0
1582124777,8,0
1582126198,2,0
1582127403,6,0
1582128855,8,0
1582130009,4,0
1582131316,5,0
1582132456,8,0
1582134151,2,0
1582134976,3,0
1582136121,6,0
1582136904,4,0
1582138221,3,0
1582139658,7,0
1582141354,3,0
1582143255,2,0
1582144095,2,0
1582146859,4,0
1582148343,4,0
1582150520,7,0
1582152155,2,0
1582154057,4,0
1582155751,2,0
1582157661,4,0
1582159373,1,0
1582161021,2,0
1582162096,1,0
1582163715,6,0
1582166118,2,0
1582168221,2,0
1582168456,1,0
1582169300,1,0
1582170922,4,0
1582172123,5,0
1582173658,8,0
1582175720,8,0
1582176496,2,0
1582177359,2,0
1582179261,8,0
1582180771,12,0
1582181790,3,0
1582182923,3,1
1582184642,9,0
1582185380,3,1
1582186525,7,0
1582187735,6,0
1582188982,9,0
1582190124,5,0
1582192577,11,0
1582193711,4,1
1582194977,2,0
1582196105,3,1
1582197310,4,1
1582198978,7,2
1582200859,4,3
1582202558,2,2
1582204459,4,1
1582206161,3,2
1582206983,1,0
1582208080,0,1
1582209661,0,4
1582211327,4,1
1582212796,1,7
1582214117,0,2
1582215256,3,2
1582216521,2,1
1582217875,0,2
1582219238,1,1
1582220558,2,5
1582222025,2,4
1582223217,2,0
1582224356,0,6
1582226057,3,4
1582228070,4,2
1582229657,1,2
1582230823,0,2
1582233260,7,5
1582234353,0,2
1582235775,0,2
1582236921,0,6
1582237700,1,0
1582238968,1,4
1582240224,2,4
1582241430,0,5
1582244058,5,4
1582245317,1,3
1582247658,0,2
1582249367,0,4
1582250790,0,4
1582252227,0,5
1582252964,0,2
1582253782,1,0
1582254865,2,2
1582256564,3,11
1582258457,0,3
1582260068,3,11
1582262058,4,5
1582262900,1,0
1582264245,2,8
1582265419,1,5
1582267339,2,12
1582269044,1,10
1582270242,0,12
1582271781,4,6
1582272921,7,5
1582274329,64,8
1582276221,3,54
1582276457,1,2
1582277940,0,2
1582278981,0,6
1582280062,1,5
1582280899,1,0
1582282519,6,11
1582283726,0,8
1582284919,0,6
1582286170,1,4
1582287262,0,5
1582288980,0,4
1582290860,0,3
1582292578,2,7
1582293383,0,1
1582294523,2,9
1582296474,5,7
1582297823,3,8
1582298980,0,4
1582300117,1,2
1582301421,2,6
1582303371,1,9
1582305263,3,5
1582306659,3,16
1582307815,6,4
1582308861,1,6
1582309703,5,0
1582311019,2,3
1582312462,4,3
1582314070,3,3
1582316062,1,2
1582317666,2,7
1582319658,2,3
1582321387,1,13
1582322182,1,0
1582323289,1,1
1582324980,0,5
1582326626,2,5
1582329011,2,5
1582330223,2,1
1582331303,2,0
1582333414,9,7
1582335029,13,4
1582336578,7,5
1582337659,6,2
1582339342,7,6
1582340551,6,4
1582342228,5,11
1582342940,2,1
1582344623,5,6
1582346540,10,12
1582348521,3,7
1582350140,5,19
1582351803,4,5
1582353737,8,11
1582355418,5,6
1582356636,0,11
1582358180,5,3
1582359253,6,9
1582361115,6,12
1582362923,4,5
1582364134,2,6
1582365277,1,4
1582366518,4,5
1582367298,2,1
1582368916,4,10
1582370058,1,3
1582371320,3,10
1582372519,3,1
1582373721,4,4
1582374918,5,6
1582376605,5,7
1582378097,3,1
1582378941,4,0
1582379778,1,0
1582380855,1,3
1582382538,7,3
1582384456,3,0
1582386037,5,4
1582386978,3,0
1582388126,6,0
1582389921,11,1
1582390575,2,0
1582391720,6,1
1582393337,5,6
1582395016,4,1
1582396230,8,6
1582397714,11,0
1582398861,9,2
1582400434,8,2
1582402456,10,2
1582404136,9,3
1582405821,14,0
1582407039,4,1
1582408218,6,1
1582409419,5,4
1582409658,1,0
1582410497,3,0
1582412178,7,0
1582413319,6,3
1582415542,11,2
1582416856,3,0
1582418435,11,1
1582420219,3,0
1582422141,8,0
1582422994,2,0
1582424122,6,2
1582425320,8,0
1582426539,5,2
1582427659,7,0
1582429238,2,1
1582431024,6,1
1582432937,9,4
1582433788,3,0
1582434857,2,2
1582436435,5,1
1582437636,8,0
1582438456,3,0
1582439689,4,2
1582441417,1,2
1582443021,0,5
1582445658,6,11
1582446500,5,0
1582448669,9,4
1582450240,8,3
1582450940,1,0
1582452619,9,5
1582454392,4,1
1582456456,7,0
1582457790,3,0
1582458916,1,1
1582460119,9,0
1582460896,2,0
1582461737,3,0
1582463656,7,1
1582465340,13,2
1582466543,4,2
1582468101,8,0
1582468938,4,3
1582470102,2,1
1582471237,5,0
1582472331,2,2
1582474234,6,2
1582476061,43,4
1582478059,11,3
1582479316,7,2
1582481657,6,3
1582482496,2,0
1582484179,7,4
1582484457,2,2
1582486096,4,0
1582486936,5,3
1582488625,5,1
1582490537,9,2
1582491742,3,2
1582493120,5,0
1582494977,9,1
1582496121,5,1
1582497736,5,2
1582499657,5,3
1582501237,5,3
1582502863,7,4
1582504097,3,0
1582504937,1,1
1582506620,9,6
1582507696,3,0
1582509377,3,7
1582510523,2,1
1582512615,2,3
1582513822,3,2
1582515023,4,5
1582515737,4,0
1582516577,5,0
1582517721,2,2
1582518869,1,1
1582521261,8,2
1582522940,4,3
1582524602,7,2
1582525805,1,0
1582527006,3,1
1582528203,5,7
1582529419,2,1
1582531338,8,3
1582532057,4,0
1582533738,15,7
1582535423,12,0
1582537337,6,5
1582539258,3,2
1582540469,13,5
1582541764,7,2
1582542859,4,5
1582544122,5,2
1582545336,4,2
1582546538,6,1
1582547932,3,4
1582549054,2,0
1582550425,4,2
1582551790,0,6
1582553657,3,2
1582555226,4,8
1582556885,3,7
1582558229,3,6
1582560860,5,6
1582561697,2,0
1582563320,3,10
1582564507,3,3
1582565296,3,0
1582568059,7,10
1582568899,1,0
1582569740,3,10
1582570994,4,3
1582572330,4,0
1582574177,8,4
1582575258,3,5
1582577120,6,13
1582578623,2,5
1582580861,5,11
1582582222,3,6
1582583298,2,0
1582584936,5,6
1582586125,4,5
1582587639,4,7
1582588580,1,0
1582589724,4,3
1582591348,3,8
1582593024,4,2
1582594946,6,11
1582595775,4,1
1582596918,3,10
1582598116,6,7
1582600221,7,3
1582601443,2,6
1582602588,2,5
1582603818,5,3
1582605054,2,4
1582606577,5,3
1582607653,1,9
1582608495,5,0
1582609348,0,3
1582610596,6,1
1582611784,1,2
1582613132,1,2
1582613774,1,0
1582614932,3,4
1582615697,6,0
1582617017,6,4
1582618239,3,6
1582619295,4,0
1582620975,5,6
1582622054,2,8
1582622896,2,0
1582624888,1,10
1582626043,3,0
1582627239,3,5
1582629023,0,4
