DateTime,AddedIPs,RemovedIPs
1520487003,2306,2048
1520573403,2050,2048
1520829002,15620,72959
1520915402,1794,1792
1521001803,1538,1536
1521088202,1539,1536
1521174603,1536,2910
1521433803,68705,26880
1521520203,2050,2048
1521606602,1281,1280
1521693002,1538,1536
1521779402,2050,2048
1522038602,2817,769
1522125003,1537,1536
1522211402,1280,1281
1522297803,1792,1792
1522384203,1282,1280
1522643403,20993,20224
1522729803,1026,768
1522816203,1280,1280
1522902603,1,5120
1522989003,5120,0
1523248202,2049,70144
1523334603,2048,2048
1523421003,2048,2048
1523507403,1026,1024
1523593802,2048,2048
1523853003,2050,99840
1523939402,1792,1792
1524025803,2303,2304
1524112202,2816,2815
1524198603,1536,1537
1524457802,2304,76288
1524544203,2049,2048
1524630602,1792,1792
1524717002,2048,2048
1524803403,1791,1792
1525062603,2567,3081
1525149002,1536,1536
1525235403,1791,1792
1525321802,1282,1281
1525408203,1024,1024
1525667403,68096,35330
1525753803,2562,2561
1525840202,3072,3072
1525926603,2816,2816
1526013003,1536,1536
1526272203,5376,3936000
1526358603,1536,1536
1526445003,1024,1024
1526531403,1792,1792
1526617803,1792,1792
1526877003,5392,5121
1526963402,1280,1280
1527049802,1536,1536
1527136203,1280,1279
1527222602,768,768
1527568203,4354,69632
1527654602,1537,1535
1527741003,1544,1536
1527827403,1281,1280
1528086602,47618,40192
1528173002,1795,1791
1528259402,1281,1280
1528345802,1284,1280
1528432203,1024,1024
1528691402,1553,77057
1528777802,1793,1791
1528864203,1030,1024
1528950603,1537,1024
1529037002,1026,1536
1529296203,2308,11008
1529382602,2051,2303
1529469002,1803,1536
1529555402,5122,4863
1529641802,772,768
1529901002,520,145408
1529987402,256,256
1530073803,770,768
1530160202,257,256
1530246602,1537,1536
1530505803,3345,6400
1530592202,1794,1280
1530678603,1281,1536
1530765002,1026,1280
1530851403,1537,1536
1531110602,87555,154624
1531197002,2304,2560
1531283403,770,768
1531369802,512,513
1531456202,1284,1280
1531715402,1026,3072
1531801803,1025,1024
1531888202,513,512
1531974603,518,512
1532061002,1024,1024
1532320202,1032,67072
1532406603,1287,1024
1532493002,1025,1280
1532579402,2305,1792
1532665802,4,5120
1532925002,4867,65792
1533011403,1024,1024
1533097803,261,256
1533184202,1028,1024
1533270602,517,512
1533529802,1547,69120
1533616202,769,768
1533702602,771,768
1533789002,1792,1792
1533875403,3,4864
1534134602,264,0
1534221002,4,0
1534307402,4866,0
1534393803,5,4864
1534480202,4611,0
1534739402,9736,1280
1534825802,516,512
1534912203,779,768
1534998603,1287,1280
1535085002,1295,1280
1535344202,773,11008
1535430602,1036,1024
1535517003,1804,1536
1535603402,1028,1280
1535689803,2317,2304
1535949003,1801,35584
1536035402,3328,3328
1536121802,1024,1024
1536208202,1280,1280
1536294603,1280,1280
1536553802,1594,143872
1536640203,1552,1536
1536726602,784,768
1536813003,777,769
1536899402,788,768
1537158603,1028,1280
1537245003,1028,1024
1537331403,263,256
1537417803,521,512
1537504202,515,615
1537763403,1390,100608
1537849804,522,512
1537936203,520,513
1538022603,1040,1024
1538109003,530,512
1538368203,68369,135424
1538454602,772,768
1538541002,526,512
1538627403,283,256
1538713802,271,256
1538973002,1031,1280
1539059402,1024,1024
1539145803,769,768
1539232203,1025,1024
1539318603,1280,1280
1539577802,1024,84224
1539664202,1024,1024
1539750602,1026,1280
1539837003,1281,768
1539923403,4608,4098
1540182602,2560,71424
1540269003,3072,3584
1540355402,512,4608
1540441803,1024,873
1540528203,1386,1024
1540787402,1280,3584
1540873803,768,1024
1540960203,1024,512
1541046603,512,1024
1541133003,1024,768
1541395803,1536,9216
1541482202,768,768
1541568603,256,2156
1541655001,512,512
1541741402,768,768
1542000601,66816,269568
1542087002,1536,1536
1542173402,768,768
1542259802,1024,1024
1542346201,1536,1536
1542605401,6400,66816
1542691801,512,512
1542778201,1024,1024
1542864601,768,768
1542951000,1536,1536
1543210200,31231,625664
1543296600,256,256
1543383000,512,512
1543469400,768,768
1543555800,768,768
1543815000,361728,6400
1543901400,1280,1024
1543987799,768,768
1544074200,768,768
1544160600,1024,1024
1544419799,2243,1792
1544506201,590,512
1544592599,1280,3344
1544679000,1280,1536
1544765398,768,768
1545024599,1792,90624
1545110999,768,1024
1545197398,512,512
1545283798,1024,1024
1545370197,770,768
1545802197,2048,6912
1545888597,1024,1280
1545974996,512,512
1546234196,34304,68352
1546406996,1024,1024
1546579795,768,768
1546838995,1024,2048
1546925396,512,513
1547011795,768,768
1547098195,768,768
1547184595,768,768
1547443795,768,1280
1547530195,768,768
1547616594,768,512
1547702994,512,768
1547789394,0,4864
1548048593,6912,1024
1548134994,256,512
1548221393,1280,1280
1548307793,768,768
1548394192,512,512
1548713168,1449,67584
1548739793,1033,782
1548826192,1033,1292
1548912592,775,777
1548998992,777,780
1549258191,1545,1562
1549344591,1288,1284
1549430991,1033,1032
1549603791,1306,1038
1549862988,1550,72199
1549949389,1289,1308
1550035788,775,777
1550122188,1548,1556
1550208588,519,529
1550467789,1285,298359
1550554189,783,786
1550640590,1288,1289
1550726989,1031,1031
1550813390,1281,1316
1551072589,4464,5718
1551158990,4632,4653
1551245388,802,783
1551331789,1543,1562
1551418189,1311,1296
