DateTime,Entries,UniqueIPs
1571529164,7723,7723
1571551489,7724,7724
1571573792,7719,7719
1571595873,7719,7719
1571617935,7887,7887
1571640031,7675,7675
1571662093,7934,7934
1571683936,7935,7935
1571705780,7935,7935
1571727756,7030,7030
1571749739,7043,7043
1571771804,8338,8338
1571793863,8338,8338
1571815957,8319,8319
1571838016,8312,8312
1571859866,8310,8310
1571881953,8325,8325
1571904265,8331,8331
1571926373,8337,8337
1571948430,8329,8329
1571970502,8330,8330
1571992362,8326,8326
1572014211,8327,8327
1572036296,8330,8330
1572058368,8337,8337
1572080535,8334,8334
1572102520,8333,8333
1572124376,8332,8332
1572146417,8335,8335
1572168270,8333,8333
1572190673,8336,8336
1572212657,8340,8340
1572234550,8342,8342
1572256458,8328,8328
1572278696,8337,8337
1572300745,8333,8333
1572322601,8328,8328
1572344465,8308,8308
1572366517,6954,6954
1572388621,6952,6952
1572410659,8765,8765
1572432804,18428,18428
1572454970,18430,18430
1572477160,18432,18432
1572499242,18427,18427
1572521084,18422,18422
1572543152,18427,18427
1572565102,18426,18426
1572587356,18432,18432
1572609399,18435,18435
1572631499,20152,20152
1572653580,20149,20149
1572675635,20153,20153
1572697482,20164,20164
1572719569,20169,20169
1572741652,20170,20170
1572763727,20171,20171
1572785778,23363,23363
1572807771,24294,24294
1572829707,24303,24303
1572851588,24331,24331
1572873446,24318,24318
1572895483,24308,24308
1572917536,24312,24312
1572939449,24306,24306
1572961541,24308,24308
1572983573,24312,24312
1573005674,24312,24312
1573027971,24322,24322
1573050029,24313,24313
1573071873,24317,24317
1573093946,16710,16710
1573116041,15478,15478
1573138368,15494,15494
1573160229,15493,15493
1573182103,15496,15496
1573203980,15499,15499
1573225942,13384,13384
1573247792,11685,11685
1573269649,11726,11726
1573291703,11793,11793
1573313801,11845,11845
1573335877,11887,11887
1573357937,11886,11886
1573380287,10132,10132
1573402375,7202,7202
1573424682,7204,7204
1573446754,7062,7062
1573468605,7215,7215
1573490688,7330,7330
1573512558,7327,7327
1573534575,7460,7460
1573556693,7462,7462
1573578780,7458,7458
1573600857,7460,7460
1573622913,7457,7457
1573644777,7451,7451
1573666840,8812,8812
1573689037,8914,8914
1573710983,8917,8917
1573733130,8918,8918
1573755462,8909,8909
1573777452,8908,8908
1573799315,8912,8912
1573821370,8903,8903
1573843224,8908,8908
1573865323,8895,8895
1573887371,8851,8851
1573909502,8785,8785
1573931563,8755,8755
1573953621,8751,8751
1573975705,8750,8750
1573997559,8746,8746
1574019629,8745,8745
1574041487,8740,8740
1574063593,8698,8698
1574085671,8701,8701
1574107717,8590,8590
1574129803,8584,8584
1574151878,8577,8577
1574173952,8572,8572
1574195802,8570,8570
1574217857,8541,8541
1574239708,8532,8532
1574261560,8527,8527
1574283762,8528,8528
1574305775,8241,8241
1574327823,16346,16346
1574350105,16594,16594
1574371968,16596,16596
1574394017,16593,16593
1574416114,16593,16593
1574438171,16674,16674
1574460174,15428,15428
1574482130,15433,15433
1574504193,15430,15430
1574526069,15434,15434
1574548098,15439,15439
1574570183,15422,15422
1574592277,15429,15429
1574614346,15429,15429
1574636187,15431,15431
1574658125,15443,15443
1574680368,15447,15447
1574702429,15532,15532
1574724276,15617,15617
1574746334,15652,15652
1574768175,15653,15653
1574790055,15650,15650
1574812178,15653,15653
1574834171,15654,15654
1574856372,15656,15656
1574878349,15654,15654
1574900444,15632,15632
1574922510,14442,14442
1574944581,7272,7272
1574966429,7273,7273
1574988281,7277,7277
1575010363,7280,7280
1575043576,7197,7197
1575065803,7131,7131
1575087878,7131,7131
1575109949,7142,7142
1575132017,7143,7143
1575153882,7146,7146
1575175965,7148,7148
1575198285,7087,7087
1575220129,7148,7148
1575241970,7149,7149
1575264028,6791,6791
1575286099,6679,6679
1575308035,7048,7048
1575330055,6945,6945
1575351899,6914,6914
1575373964,6915,6915
1575396162,8324,8324
1575418378,8328,8328
1575440449,12955,12955
1575462343,20625,20625
1575484346,20633,20633
1575506192,20629,20629
1575528276,20628,20628
1575550123,20627,20627
1575572195,20632,20632
1575594211,20632,20632
1575616144,20627,20627
1575638447,30668,30668
1575660535,41284,41284
1575682612,41284,41284
1575704462,41280,41280
1575726518,41283,41283
1575748363,41281,41281
1575770215,41288,41288
1575792311,41291,41291
1575814343,41295,41295
1575836452,41295,41295
1575858512,41299,41299
1575880369,41299,41299
1575902436,41305,41305
1575924523,41308,41308
1575946606,41311,41311
1575968508,41344,41344
1575990630,41348,41348
1576012586,41359,41359
1576034659,39853,39853
1576056780,33579,33579
1576079069,31458,31458
1576100918,31541,31541
1576122804,31557,31557
1576145003,31557,31557
1576166895,31550,31550
1576188776,31554,31554
1576210827,31567,31567
1576232908,27474,27474
1576254987,13279,13279
1576276827,8689,8689
1576298918,8730,8730
1576320970,8764,8764
1576343004,8758,8758
1576364972,8760,8760
1576387003,8762,8762
1576409060,8760,8760
1576431167,8759,8759
1576453246,8761,8761
1576475325,8756,8756
1576497403,8751,8751
1576519482,7389,7389
1576541560,7392,7392
1576563623,7343,7343
1576585709,7346,7346
1576607798,7339,7339
1576629855,7328,7328
1576651729,7328,7328
1576673575,8033,8033
1576706731,10224,10224
1576728764,11700,11700
1576750834,12081,12081
1576772920,12083,12083
1576794803,12083,12083
1576816811,12075,12075
1576838655,12064,12064
1576860739,12043,12043
1576882606,11966,11966
1576915492,14246,14246
1576937585,21520,21520
1576959624,21811,21811
1576981707,21809,21809
1577003562,21812,21812
1577025616,21812,21812
1577047473,21810,21810
1577069531,21789,21789
1577091413,21804,21804
1577113414,21802,21802
1577135569,21800,21800
1577157621,21805,21805
1577179495,21808,21808
1577201550,21809,21809
1577223645,21803,21803
1577245711,21798,21798
1577267797,21794,21794
1577289823,20683,20683
1577311722,19676,19676
1577334034,18739,18739
1577356117,18437,18437
1577377961,18433,18433
1577400021,18434,18434
1577421885,18440,18440
1577443945,18445,18445
1577466294,18443,18443
1577488349,18446,18446
1577510423,18451,18451
1577532502,10722,10722
1577554351,6948,6948
1577576196,6958,6958
1577598267,6963,6963
1577620351,6961,6961
1577642680,6955,6955
1577664759,6944,6944
1577686853,6626,6626
1577708897,6215,6215
1577730763,6948,6948
1577752828,7872,7872
1577774924,7872,7872
1577796991,7858,7858
1577818925,7859,7859
1577841203,7870,7870
1577863210,7875,7875
1577885056,7882,7882
1577907166,7835,7835
1577929268,7841,7841
1577951311,8128,8128
1577973390,13833,13833
1577995263,24492,24492
1578017130,24484,24484
1578039154,24484,24484
1578061045,24492,24492
1578083083,24503,24503
1578105160,24495,24495
1578127242,24501,24501
1578149295,24503,24503
1578171158,24504,24504
1578204302,24516,24516
1578226395,24515,24515
1578248419,24400,24400
1578270264,24427,24427
1578292349,24436,24436
1578314194,24445,24445
1578336036,24448,24448
1578358114,23604,23604
1578379958,23604,23604
1578402309,28050,28050
1578435402,28028,28028
1578457260,28029,28029
1578479316,28031,28031
1578501188,28639,28639
1578523311,28998,28998
1578545499,28998,28998
1578567381,30435,30435
1578589409,27915,27915
1578611600,30155,30155
1578633641,30156,30156
1578655795,30162,30162
1578677786,30166,30166
1578699641,30165,30165
1578721945,30166,30166
1578743797,30164,30164
1578765789,30162,30162
1578787953,30155,30155
1578809815,30155,30155
1578831666,30152,30152
1578853952,30154,30154
1578875814,30134,30134
1578897858,29872,29872
1578919729,29680,29680
1578941798,30145,30145
1578964024,30145,30145
1578986312,30146,30146
1579008315,19373,19373
1579030396,19387,19387
1579052442,19406,19406
1579074526,19461,19461
1579096592,19512,19512
1579129629,18558,18558
1579151556,18558,18558
1579173404,16079,16079
1579195455,9791,9791
1579217587,7101,7101
1579239630,7096,7096
1579261749,7089,7089
1579283777,7081,7081
1579305756,7079,7079
1579327735,7080,7080
1579349801,7077,7077
1579371856,7110,7110
1579393797,8870,8870
1579415792,15334,15334
1579437855,18596,18596
1579459706,18596,18596
1579481551,18600,18600
1579503412,18598,18598
1579525298,18595,18595
1579547376,18600,18600
1579569378,18609,18609
1579591250,18610,18610
1579613293,22627,22627
1579635165,26646,26646
1579657221,26616,26616
1579679073,26557,26557
1579701162,26509,26509
1579723360,26511,26511
1579745333,26512,26512
1579767380,26513,26513
1579789242,26519,26519
1579811292,26539,26539
1579833142,26584,26584
1579855250,26627,26627
1579877137,26648,26648
1579899131,26648,26648
1579920972,26649,26649
1579943145,26647,26647
1579965166,26643,26643
1579987227,26573,26573
1580009095,22071,22071
1580031139,15587,15587
1580053237,15390,15390
1580075326,15389,15389
1580097390,13659,13659
1580119492,11554,11554
1580152603,10060,10060
1580174446,10056,10056
1580196501,10056,10056
1580218371,5739,5739
1580240420,3185,3185
1580262269,3209,3209
1580284343,3211,3211
1580306600,3209,3209
1580328494,3207,3207
1580350362,3211,3211
1580372424,3204,3204
1580394265,6044,6044
1580416349,11597,11597
1580438191,12845,12845
1580460306,12854,12854
1580482341,15158,15158
1580504189,15162,15162
1580537170,15228,15228
1580559185,15258,15258
1580581239,15271,15271
1580603302,15273,15273
1580625397,15279,15279
1580647492,15265,15265
1580669551,15298,15298
1580691911,15301,15301
1580713959,15287,15287
1580735808,15272,15272
1580757880,15196,15196
1580779942,15145,15145
1580802019,15146,15146
1580824149,15138,15138
1580846188,14181,14181
1580868247,14187,14187
1580890118,14191,14191
1580912181,14195,14195
1580934189,14195,14195
1580956100,14187,14187
1580977945,14188,14188
1580999798,14193,14193
1581021857,14192,14192
1581043711,14174,14174
1581065554,14158,14158
1581087397,14156,14156
1581109364,14158,14158
1581131426,14161,14161
1581153385,14120,14120
1581175226,14111,14111
1581197078,14107,14107
1581219153,14101,14101
1581241215,14057,14057
1581263059,14051,14051
1581284900,14050,14050
1581307001,15400,15400
1581329188,17079,17079
1581351172,18645,18645
1581373244,18641,18641
1581395297,18634,18634
1581417173,18638,18638
1581439249,18636,18636
1581461293,18642,18642
1581483135,18643,18643
1581504994,19427,19427
1581526943,19429,19429
1581548928,19435,19435
1581571014,19424,19424
1581593055,19429,19429
1581615149,19433,19433
1581637228,19432,19432
1581659305,19434,19434
1581681390,19435,19435
1581703310,19432,19432
1581725331,19436,19436
1581747390,19437,19437
1581769232,19434,19434
1581791295,19441,19441
1581813396,19436,19436
1581835478,19441,19441
1581857564,19434,19434
1581879817,19435,19435
1581901716,19440,19440
1581923796,19434,19434
1581945673,12212,12212
1581967693,8081,8081
1581989535,8079,8079
1582011430,8083,8083
1582033456,8068,8068
1582055310,9496,9496
1582077391,9486,9486
1582099404,9489,9489
1582121339,8560,8560
1582143398,8568,8568
1582165473,8570,8570
1582187551,8572,8572
1582209617,8569,8569
1582231718,8570,8570
1582253772,8571,8571
1582286740,8573,8573
1582308755,8566,8566
1582330815,8528,8528
1582352679,8529,8529
1582374756,8535,8535
1582396825,8530,8530
1582418915,8537,8537
1582440970,8463,8463
1582462947,8467,8467
1582484905,8477,8477
1582506771,8476,8476
1582528827,8458,8458
1582550678,8469,8469
1582572733,8461,8461
1582594608,8484,8484
1582616670,8483,8483
