DateTime,AddedIPs,RemovedIPs
1579044487,0,2
1579046463,1,0
1579048351,0,1
1579054433,0,1
1579065392,0,1
1579067298,0,1
1579073076,0,3
1579074971,0,4
1579077141,2,3
1579079304,0,1
1579081233,0,16
1579083387,0,2
1579085565,0,3
1579087491,0,3
1579095390,0,14
1579097304,8,1
1579101397,1,0
1579107136,1,0
1579118901,0,15
1579122776,1,0
1579124652,0,1
1579131153,1,0
1579133326,0,1
1579162659,0,2
1579172174,1,0
1579174114,4,0
1579182261,0,1
1579184460,0,1
1579188252,0,1
1579194120,0,1
1579207722,0,1
1579213473,1,0
1579217538,0,1
1579221645,2,0
1579248982,1,0
1579258573,0,7
1579260790,0,6
1579272609,1,0
1579274416,2,0
1579276335,11,0
1579290993,1,0
1579297936,1,0
1579299866,0,1
1579308017,0,2
1579315697,1,0
1579335881,0,1
1579359138,0,1
1579361052,0,7
1579362994,0,6
1579364890,1,0
1579372832,3,0
1579374750,1,0
1579376678,0,1
1579384580,0,1
1579390353,1,0
1579401851,0,1
1579415289,1,0
1579425867,6,0
1579435727,1,0
1579451069,0,1
1579452972,1,0
1579460913,0,4
1579468577,1,0
1579476253,0,1
1579482136,1,0
1579501228,0,1
1579505068,2,0
1579506972,6,0
1579512981,0,6
1579514890,4,0
1579516832,26,0
1579522581,0,1
1579538413,0,1
1579544438,1,0
1579550193,1,0
1579555946,0,1
1579569611,0,1
1579581160,1,0
1579592655,0,8
1579602252,0,19
1579604197,0,11
1579630338,0,1
1579636093,0,1
1579643768,1,0
1579649545,1,0
1579655302,2,0
1579659133,1,0
1579666806,1,0
1579668731,0,1
1579722986,4,0
1579724890,3,0
1579730699,0,1
1579736411,0,1
1579742174,0,2
1579746028,0,1
1579747938,1,0
1579753689,0,1
1579767374,1,0
1579773155,8,0
1579775063,14,0
1579781118,14,0
1579807947,0,1
1579810111,1,6
1579813934,1,0
1579827368,2,0
1579833135,0,1
1579841788,1,0
1579854257,0,1
1579856170,6,0
1579858119,3,2
1579860142,0,10
1579861942,1,0
1579866040,0,7
1579868212,0,7
1579870098,1,0
1579895530,0,1
1579901293,0,1
1579913788,0,2
1579929375,0,1
1579931310,1,0
1579940893,0,1
1579943793,0,18
1579947611,0,1
1579951469,1,0
1579955290,0,1
1579985295,1,0
1579987223,1,0
1579996920,3,0
1579998738,1,0
1580016266,0,1
1580028017,1,0
1580037611,0,1
1580055144,1,0
1580060895,4,0
1580064733,13,0
1580070498,0,1
1580073381,0,1
1580083300,0,3
1580085190,0,1
1580090919,1,0
1580114419,0,1
1580133910,1,0
1580142027,0,1
1580145850,1,0
1580147783,0,4
1580151738,0,13
1580169144,1,0
1580177777,0,1
1580179721,1,0
1580214492,1,0
1580220513,0,1
1580224590,4,0
1580226763,9,0
1580232519,0,1
1580250752,8,0
1580252707,3,0
1580256514,0,1
1580264173,1,0
1580266094,0,1
1580271855,7,0
1580277702,1,0
1580300888,0,1
1580303784,1,0
1580311465,0,4
1580313376,2,6
1580315287,5,0
1580318407,1,0
1580322265,7,0
1580336677,0,1
1580338570,0,10
1580350352,0,1
1580358009,0,7
1580359927,2,0
1580363769,0,1
1580371947,2,0
1580379608,1,0
1580390187,0,1
1580399772,0,4
1580401689,0,5
1580403753,0,1
1580407943,0,7
