DateTime,AddedIPs,RemovedIPs
1581851532,96,0
1581853461,5,14
1581853502,183,0
1581855377,3,10
1581857532,9,0
1581859450,12,8
1581861378,104,9
1581861602,92,0
1581863285,5,5
1581865210,9,8
1581867143,114,8
1581869052,115,5
1581870968,3,16
1581872910,94,13
1581874811,5,18
1581875066,880,827
1581876002,87,0
1581876730,13,8
1581878661,12,8
1581879602,76,0
1581880570,6,16
1581882489,7,8
1581883201,101,0
1581884418,9,7
1581886324,6,11
1581890180,5,16
1581890402,201,0
1581892085,6,11
1581894011,9,4
1581895208,128,42
1581895945,12,8
1581898110,9,0
1581900012,19,8
1581901201,155,2877
1581902888,30,37
1581903863,20,27
1581905769,21,13
1581906728,42,0
1581907689,16,10
1581909301,254,0
1581909617,15,8
1581911526,14,8
1581914647,5,19
1581915377,19,28
1581916502,255,0
1581917285,17,13
1581919211,18,11
1581921141,11,9
1581923310,14,11
1581923701,254,0
1581925210,12,12
1581927132,13,12
1581929062,13,14
1581930971,11,15
1581931802,346,0
1581932888,12,4
1581934818,14,7
1581936727,11,2
1581938648,21,9
1581939002,298,0
1581940579,8,3
1581942484,12,2
1581944410,5,7
1581946342,10,10
1581948510,316,5
1581950410,14,6
1581952333,13,6
1581954265,224,9
1581954735,775,0
1581956412,9,8
1581958328,253,5
1581960269,14,11
1581961502,295,0
1581962166,10,4
1581964086,10,13
1581966038,4,6
1581967931,7,6
1581968702,340,0
1581969852,9,8
1581971788,13,7
1581972514,790,818
1581973702,6,5
1581975633,738,0
1581975902,493,0
1581977529,19,5
1581979468,19,7
1581981370,18,9
1581983290,16,11
1581983766,296,68
1581985206,16,6
1581987127,16,17
1581987602,369,2210
1581989077,18,0
1581990967,9,17
1581991449,248,97
1581992905,23,18
1581994803,148,0
1581996726,19,30
1581998901,134,7
1581999605,13,0
1582000809,14,0
1582001101,102,0
1582002751,14,11
1582004647,15,10
1582006569,20,11
1582008508,20,12
1582010407,123,9
1582012325,14,9
1582012802,363,0
1582014267,23,11
1582016167,20,10
1582016402,194,0
1582017372,808,0
1582018087,8,9
1582018810,686,0
1582020002,193,0
1582024100,213,29
1582026010,9,18
1582027202,157,0
1582027956,18,4
1582029848,18,11
1582030802,172,0
1582031772,20,5
1582033710,21,11
1582034402,149,0
1582035607,15,6
1582037525,12,14
1582038002,177,0
1582039464,14,13
1582041366,12,7
1582041602,195,0
1582043288,20,6
1582045221,17,8
1582047129,165,16
1582049298,154,9
1582051209,14,10
1582053144,18,6
1582055049,17,6
1582056002,283,0
1582056970,11,5
1582058906,23,7
1582060102,669,1402
1582060804,19,6
1582062739,10,12
1582063202,242,0
1582064646,17,17
1582066578,9,13
1582068486,15,17
1582068731,38,0
1582070427,9,20
1582072331,108,17
1582074754,15,20
1582074901,218,3265
1582076404,38,0
1582076648,15,19
1582078573,28,10
1582080248,22,69
1582080503,15,26
1582082405,166,0
1582084328,32,32
1582086263,15,13
1582086601,278,0
1582088167,12,12
1582090085,22,19
1582093928,18,34
1582096098,296,18
1582098009,17,19
1582099947,21,10
1582101002,294,0
1582101848,19,26
1582103794,8,17
1582107636,19,9
1582108329,770,2227
1582109539,335,0
1582111458,11,10
1582113383,14,7
1582115291,13,14
1582115401,397,0
1582117211,18,15
1582121320,13,40
1582122602,364,0
1582123209,17,13
1582125132,19,9
1582127064,19,11
1582128967,20,10
1582129802,293,0
1582130891,19,13
1582132821,18,17
1582136647,24,28
1582137001,255,0
1582138580,14,13
1582140484,24,15
1582142412,14,17
1582144344,20,13
1582146514,228,23
1582148411,9,9
1582150116,719,720
1582150580,9,8
1582152492,115,11
1582153931,26,34
1582154415,14,8
1582155002,207,0
1582156326,9,16
1582158262,22,10
1582160165,9,6
1582161606,30,33
1582162085,22,15
1582164019,112,3665
1582165448,38,0
1582165933,19,21
1582166702,295,0
1582167864,13,19
1582170302,97,0
1582171707,20,22
1582173129,16,39
1582173649,13,15
1582173902,115,0
1582175531,24,13
1582177463,17,26
1582177502,144,0
1582179372,20,0
1582181292,191,19
1582183226,4,10
1582185135,215,13
1582187047,26,18
1582188979,11,20
1582190887,12,6
1582191902,280,0
1582194747,25,18
1582196656,8,10
1582198569,22,10
1582199101,305,0
1582200503,20,15
1582202414,23,15
1582204329,11,17
1582206262,19,0
1582206302,269,0
1582208169,12,12
1582210092,16,16
1582212018,18,20
1582213928,336,19
1582215846,19,16
1582217777,21,19
1582218972,735,812
1582219683,20,15
1582220701,328,0
1582221608,9,0
1582223538,13,20
1582225454,17,11
1582227902,303,0
1582229297,10,37
1582231208,11,18
1582233141,15,14
1582235046,19,9
1582238901,169,25
1582240804,229,0
1582242488,39,57
1582242723,15,13
1582244661,19,10
1582246565,128,19
1582248483,17,11
1582250166,31,64
1582250419,208,3591
1582252327,25,14
1582254014,39,77
1582254497,113,29
1582256409,26,0
1582258090,163,0
1582258589,20,16
1582260492,15,16
1582261202,114,0
1582262414,22,17
1582264337,25,14
1582264802,150,0
1582266271,35,24
1582268178,14,14
1582268403,151,0
1582270087,15,5
1582272025,25,20
1582273928,204,23
1582275850,18,12
1582277780,12,7
1582279957,392,0
1582281863,21,19
1582283774,23,8
1582285694,20,21
1582286402,251,0
1582287606,4,18
1582289525,8,22
1582293365,18,34
1582294502,309,0
1582295284,15,12
1582297220,18,13
1582298102,181,0
1582301702,136,0
1582302979,12,55
1582304896,12,24
1582305302,140,0
1582306811,19,20
1582308745,14,9
1582311126,758,1479
1582312568,16,24
1582314503,246,0
1582316404,22,8
1582318324,25,13
1582320262,282,13
1582322165,9,17
1582324088,16,0
1582326021,14,21
1582327448,154,0
1582327927,7,25
1582330099,18,10
1582330501,222,3454
1582332008,15,18
1582333941,27,20
1582335128,38,0
1582335846,14,19
1582337771,11,18
1582338966,154,0
1582339703,17,25
1582345462,179,72
1582345802,237,0
1582346651,17,34
1582347366,23,18
1582349285,29,24
1582351233,24,19
1582353126,20,38
1582353902,306,0
1582355299,26,12
1582357210,18,13
1582357501,133,0
1582359143,19,25
1582361047,21,16
1582362990,19,17
1582364893,18,11
1582366819,410,14
1582368726,26,15
1582370648,18,16
1582372578,140,14
1582374488,14,12
1582376407,274,7
1582378341,9,0
1582380251,12,12
1582382168,15,15
1582383602,306,0
1582384102,11,14
1582386013,18,0
1582387202,118,0
1582387938,15,0
1582389860,24,12
1582390802,108,0
1582391769,16,11
1582393695,16,16
1582394402,104,0
1582395620,18,13
1582397545,26,0
1582398002,116,0
1582399447,20,12
1582401602,108,0
1582402570,845,785
1582403284,29,38
1582405211,21,26
1582407141,15,19
1582409314,13,10
1582411211,299,19
1582415047,8,17
1582416254,32,71
1582416970,100,15
1582418904,13,14
1582419602,200,3220
1582420807,11,25
1582422724,17,8
1582423931,49,93
1582424658,31,12
1582426567,20,21
1582427701,262,0
1582428487,12,0
1582430419,27,0
1582431607,110,0
1582432327,21,16
1582434495,9,21
1582436408,20,24
1582438346,22,22
1582440248,162,19
1582442168,27,19
1582444102,160,15
1582446010,17,19
1582446601,223,0
1582447925,26,21
1582449860,10,16
1582451765,9,15
1582453932,11,21
1582456097,244,21
1582458009,15,18
1582459968,11,13
1582461002,218,0
1582461851,16,14
1582463774,20,16
1582465703,23,10
1582467606,19,11
1582469528,113,13
1582471459,24,10
1582471802,252,0
1582473367,7,15
1582475289,30,16
1582477226,22,20
1582479131,21,20
1582481303,121,13
1582483210,18,21
1582483502,239,0
1582485148,20,21
1582487053,29,19
1582488974,24,0
1582490900,22,23
1582492808,198,21
1582494730,788,837
1582496659,15,11
1582497901,196,0
1582498565,12,10
1582500484,16,0
